4290794.43	491936.56	0.0	-1000	-1000	-1000	[0.04934944757146516, 0.0, 0.0, 0.0, 0.04934944757146516, 0.0, 0.0, 0.0, 0.04934944757146516]	0
4290794.43	491936.560001514	-1.2162300462940446e-20	-1000	-1000	-1000	[0.060220707522302276, 3.66277103296455e-18, -7.471422575416208e-08, 3.66277103296455e-18, 0.06022070752218916, -2.419294655509377e-12, -7.471422575416208e-08, -2.419294655509377e-12, 0.06022070752218916]	0
4290794.43	491936.56000302796	-2.4027569094371356e-20	4290794.432782994	491936.6060110065	90.0004797482689	[0.07712204933112576, 2.6165005470687142e-17, -1.6588735428964656e-07, 2.6165005470687142e-17, 0.07712204933064837, -9.258428481810122e-12, -1.6588735428964656e-07, -9.258428481810122e-12, 0.07712204933064837]	0
4290794.43	491936.5600045413	-3.5761873005974023e-20	4290794.432782994	491936.6060121987	90.00473672649285	[0.0939251919030783, 2.2488978643874677e-17, -2.8260022398811366e-07, 2.2488978643874674e-17, 0.09392519190192218, -4.431537476424106e-12, -2.8260022398811366e-07, -4.431537476424106e-12, 0.09392519190192218]	0
4290794.43	491936.56000605406	-4.693135900876254e-20	4290794.432782993	491936.6060132111	89.99906253664908	[0.09585180448963494, 1.1873945064609903e-18, -4.2468301864287075e-07, 1.1873945064609907e-18, 0.0958518044874089, 1.7622599953818828e-12, -4.2468301864287075e-07, 1.7622599953818828e-12, 0.0958518044874089]	0
4290794.43	491936.56000756676	-5.771169201875565e-20	4290794.432782991	491936.6060141605	89.99703384044359	[0.09697584613291169, 4.7375960971318725e-17, -5.696802443025122e-07, 4.7375960971318725e-17, 0.09697584612918145, -6.457755178740823e-12, -5.696802443025122e-07, -6.457755178740823e-12, 0.09697584612918145]	0
4290794.43	491936.5600090789	-6.859325959146235e-20	4290794.43278299	491936.606015197	90.00305845047866	[0.10282715674512555, 5.870209426473623e-17, -7.163167907234835e-07, 5.870209426473623e-17, 0.10282715673945077, -6.669139924176464e-12, -7.163167907234835e-07, -6.669139924176464e-12, 0.10282715673945077]	0
4290794.43	491936.5600105903	-7.978068450181162e-20	4290794.432782989	491936.6060163856	89.99994457473271	[0.10287870286878191, 1.218008604905997e-16, -8.717363778774389e-07, 1.218008604905997e-16, 0.10287870286070684, -1.2923039485371378e-11, -8.717363778774389e-07, -1.2923039485371378e-11, 0.10287870286070684]	0
