4290794.43	491936.56	90.0	-1000	-1000	-1000	4290794.43	491936.56	90.0	[0.0003454903084223734, 0.0, 0.0, 0.0, 0.0003454903084223734, 0.0, 0.0, 0.0, 0.0003454903084223734]	0
4290794.432088199	491936.5554870355	90.0	-1000	-1000	-1000	4290794.432088199	491936.5554870355	90.0	[0.0008407450624243673, 3.2558903652848416e-09, 1.5591855040661253e-06, 3.2558903652848416e-09, 0.0008407395324126288, 7.214526838263805e-07, 1.5591855040661253e-06, 7.214526838263805e-07, 0.0008407380258755067]	0
4290794.434176978	491936.550974339	90.0	-1000	-1000	-1000	4290794.434176978	491936.550974339	90.0	[0.0009674201097422095, 1.7693197854437704e-08, 5.353181020383581e-06, 1.7693197854437704e-08, 0.0009673900683655468, 2.477568367925169e-06, 5.353181020383581e-06, 2.477568367925169e-06, 0.000967381879781378]	0
4290794.424870573	491936.55638807203	90.0	-1000	-1000	-1000	4290794.424870573	491936.55638807203	90.0	[0.0010574179175790038, 3.2004467961141187e-09, 1.1603378571879246e-07, 3.200446796114123e-09, 0.0010574551547016782, -6.525278766305555e-06, 1.1603378571879246e-07, -6.525278766305555e-06, 0.0010574092964870131]	0
4290794.42746101	491936.55240423273	90.0	-1000	-1000	-1000	4290794.42746101	491936.55240423273	90.0	[0.0011633380853688091, -1.1582295990789727e-08, 4.3285825375981095e-06, -1.1582295990789724e-08, 0.001163330904809736, -3.786126822400206e-06, 4.3285825375981095e-06, -3.786126822400206e-06, 0.0011633117576394666]	0
4290794.430051166	491936.54842021037	90.0	-1000	-1000	-1000	4290794.430051166	491936.54842021037	90.0	[0.0012312385511702455, -3.45011923607459e-09, 8.963242561256317e-06, -3.45011923607459e-09, 0.0012311666069176098, -7.729686625416709e-07, 8.963242561256317e-06, -7.729686625416709e-07, 0.0012311592685128514]	0
4290794.431836496	491936.54607300786	90.0	-1000	-1000	-1000	4290794.431836496	491936.54607300786	90.0	[0.0013593960743256363, 1.5897127921192777e-08, 1.1853022688537946e-05, 1.5897127921192774e-08, 0.001359276434276639, 1.4250573450434582e-06, 1.1853022688537946e-05, 1.4250573450434582e-06, 0.001359267931678165]	0
4290794.430103228	491936.5461087299	90.0	-1000	-1000	-1000	4290794.430103228	491936.5461087299	90.0	[0.0014353706445260224, -4.614079463218803e-09, 1.1804466860052695e-05, -4.6140794632188074e-09, 0.0014352509930949337, -9.309178910528295e-07, 1.1804466860052695e-05, -9.309178910528295e-07, 0.001435243346972427]	0
4290794.428369966	491936.5461447455	90.0	-1000	-1000	-1000	4290794.428369966	491936.5461447455	90.0	[0.0015097560145654978, -2.4951187295035167e-08, 1.1752775699866733e-05, -2.4951187295035177e-08, 0.0015096447503636047, -3.4185701431444945e-06, 1.1752775699866733e-05, -3.4185701431444945e-06, 0.00150962956544029]	0
4290794.432843132	491936.54251377855	90.0	-1000	-1000	-1000	4290794.432843132	491936.54251377855	90.0	[0.0015188189968491903, 3.9727480388905956e-08, 1.7234190802768904e-05, 3.972748038890594e-08, 0.001518602104761601, 3.334252332467747e-06, 1.7234190802768904e-05, 3.334252332467747e-06, 0.001518587297005785]	0
