4290794.43	491936.56	90.0	-1000	-1000	-1000	4290794.43	491936.56	90.0	[0.00017938897560316366, 0.0, 0.0, 0.0, 0.00017938897560316366, 0.0, 0.0, 0.0, 0.00017938897560316366]	0
4290794.43	491936.56	90.0	4290794.43282943	491936.56022940535	90.00002829950122	4290794.43	491936.56	90.0	[0.00025790300916949104, 0.0, 0.0, 0.0, 0.00025790300916949104, 0.0, 0.0, 0.0, 0.00025790300916949104]	0
4290794.43	491936.55999893456	90.0	4290794.43282943	491936.5602280579	89.99948779837949	4290794.43	491936.55999893456	90.0	[0.0002866380820763821, -2.8330144752878753e-20, 2.747777173609895e-10, -2.8330144752878753e-20, 0.0002866380820760894, -2.6590327818961642e-14, 2.747777173609895e-10, -2.6590327818961642e-14, 0.0002866380820760894]	0
4290794.434081967	491936.554554218	89.99690928002065	4290794.432829431	491936.56022722914	89.99585279806476	4290794.43	491936.5599970059	90.0	[0.00020470257360807298, 0.00012416023133372537, 7.473127149637074e-11, 0.00012416023133372532, 0.00013227577845160632, 4.5325102344731465e-11, 7.473127149637074e-11, 4.532510234473153e-11, 3.9152202152324144e-05]	1
4290794.434081967	491936.55455228937	89.99690928002065	4290794.432829433	491936.56022574665	89.99726241928839	4290794.429999999	491936.55999507726	90.0	[0.0012579486260359107, 0.00012416023133381273, 1.5024272926267199e-10, 0.00012416023133381268, 0.00118552183087901, 4.531007146238882e-11, 1.5024272926267199e-10, 4.531007146238888e-11, 0.001092398254579728]	0
4290794.434081967	491936.554550115	89.99690928002065	4290794.432829433	491936.5602245065	89.99903395242758	4290794.429999999	491936.5599929029	90.0	[0.0015084743741987034, 0.0001241602313339112, 2.5254824082561954e-09, 0.00012416023133391115, 0.0014360475790359847, 4.5287858190111997e-11, 2.5254824082561954e-09, 4.528785819011206e-11, 0.001342924002736703]	0
4290794.434081967	491936.5545484126	89.99690928002065	4290794.432829435	491936.5602234438	89.9965825032979	4290794.429999999	491936.55999120045	90.0	[0.0021077494552135647, 0.00012416023133398783, 4.811715685770745e-09, 0.00012416023133398778, 0.0020353226600383547, 4.515601817954827e-11, 4.811715685770745e-09, 4.515601817954833e-11, 0.0019421990837390729]	0
4290794.434081967	491936.55454671016	89.99690928002065	4290794.432829436	491936.56022218073	90.00038085931128	4290794.429999999	491936.55998949806	90.0	[0.0022207031370900126, 0.0001241602313340672, 8.11817241904253e-09, 0.00012416023133406717, 0.0021482763418927903, 4.575584247720984e-11, 8.11817241904253e-09, 4.575584247720991e-11, 0.0020551527655935085]	0
4290794.434081967	491936.55454597616	89.99690928002065	4290794.432829436	491936.5602214518	90.0011795619907	4290794.429999999	491936.55998876406	90.0	[0.0023802076825325726, 0.0001241602313341013, 9.626654197218385e-09, 0.00012416023133410127, 0.0023077808873223256, 4.586586443581647e-11, 9.626654197218385e-09, 4.5865864435816536e-11, 0.0022146573110230438]	0
4290794.434081967	491936.5545462689	89.99690928002065	4290794.432829439	491936.56022069795	89.996520635976	4290794.429999999	491936.5599890567	90.0	[0.0024281937522253414, 0.00012416023133408788, 8.978442414186465e-09, 0.00012416023133408785, 0.00235576695702054, 4.586824336072652e-11, 8.978442414186465e-09, 4.586824336072658e-11, 0.0022626433807212583]	0
4290794.434081967	491936.5545471877	89.99690928002065	4290794.432829439	491936.5602196198	90.00294492811346	4290794.43	491936.5599899756	90.0	[0.0025612505762554055, 0.00012416023133404684, 6.8994343369671364e-09, 0.0001241602313340468, 0.0024888237810651937, 4.623287367676359e-11, 6.8994343369671364e-09, 4.6232873676763656e-11, 0.002395700204765912]	0
4290794.434081967	491936.55454810656	89.99690928002065	4290794.432829441	491936.5602192426	90.00408121587566	4290794.43	491936.5599908944	90.0	[0.0026789025673558792, 0.0001241602313340046, 4.698168248190443e-09, 0.00012416023133400458, 0.0026064757721763238, 4.635710318434067e-11, 4.698168248190443e-09, 4.635710318434074e-11, 0.002513352195877042]	0
4290794.434081968	491936.55454897793	89.99690928002065	4290794.4328294415	491936.56021827896	89.99062939894472	4290794.43	491936.55999176577	90.0	[0.0027647697651917726, 0.0001241602313339643, 2.508136022538139e-09, 0.00012416023133396428, 0.0026923429700184964, 4.643817394395932e-11, 2.508136022538139e-09, 4.643817394395938e-11, 0.0025992193937192146]	0
4290794.434649872	491936.55379159574	90.00486111789094	4290794.432829442	491936.560217196	90.00370268922273	4290794.43	491936.55999194836	90.0	[0.0019254762128360597, 0.0012923273245288758, 1.0567357111166528e-10, 0.0012923273245288754, 0.001171618790336788, 7.055195030290789e-11, 1.0567357111166518e-10, 7.055195030290774e-11, 0.0002023545270556503]	1
4290794.434649872	491936.55379177834	90.00486111789094	4290794.432829443	491936.56021595607	89.99713772919435	4290794.43	491936.5599921309	90.0	[0.0019256509827109435, 0.001292327324528863, 6.87291055609175e-11, 0.0012923273245288626, 0.0011717935602117036, 7.055130030966515e-11, 6.87291055609174e-11, 7.055130030966501e-11, 0.000202529296930566]	0
4290794.434649872	491936.5537909481	90.00486111789094	4290794.432829444	491936.5602147063	89.9974624864223	4290794.43	491936.55999130075	90.0	[0.00192570208442882, 0.0012923273245289215, 2.3686915017120014e-10, 0.0012923273245289211, 0.0011718446619293262, 7.053350660879399e-11, 2.3686915017120004e-10, 7.053350660879385e-11, 0.00020258039864818873]	0
4290794.434649872	491936.5537892383	90.00486111789094	4290794.432829444	491936.5602139162	89.99222698933433	4290794.43	491936.5599895909	90.0	[0.0019294106531796125, 0.0012923273245290421, 5.83242416957171e-10, 0.0012923273245290417, 0.0011755532306787166, 7.050634756069535e-11, 5.832424169571708e-10, 7.05063475606952e-11, 0.00020628896739757904]	0
4290794.434649872	491936.55378752854	90.00486111789094	4290794.432829446	491936.56021242315	89.999027924243	4290794.43	491936.5599878811	90.0	[0.0019309860823793364, 0.0012923273245291627, 9.359566194860503e-10, 0.0012923273245291622, 0.001177128659875843, 7.050379199922284e-11, 9.359566194860501e-10, 7.05037919992227e-11, 0.0002078643965947055]	0
4290794.434649872	491936.55378546374	90.00486111789094	4290794.432829447	491936.5602111239	90.0014733074151	4290794.43	491936.5599858163	90.0	[0.0019454458597615233, 0.0012923273245293088, 1.3651562353368018e-09, 0.0012923273245293084, 0.0011915884372532787, 7.059673639407481e-11, 1.3651562353368016e-09, 7.059673639407467e-11, 0.00022232417397214125]	0
4290794.434649872	491936.5537837191	90.00486111789094	4290794.432829448	491936.56021011336	90.0014846578498	4290794.43	491936.55998407165	90.0	[0.0020140704852290134, 0.0012923273245294318, 1.7530368407009824e-09, 0.0012923273245294313, 0.0012602130627153284, 7.057783344652118e-11, 1.7530368407009822e-09, 7.057783344652104e-11, 0.0002909487994341909]	0
4290794.434649872	491936.55378197436	90.00486111789094	4290794.432829449	491936.56020885275	89.98954402299599	4290794.43	491936.559982327	90.0	[0.002143839256437177, 0.001292327324529555, 2.2606442437623736e-09, 0.0012923273245295545, 0.0013899818339164895, 7.05796977173225e-11, 2.2606442437623736e-09, 7.057969771732236e-11, 0.00042071757063535204]	0
4290794.434649872	491936.5537810722	90.00486111789094	4290794.432829451	491936.56020806666	90.00578159157942	4290794.43	491936.55998142477	90.0	[0.00214640775480558, 0.001292327324529619, 2.6402129044147262e-09, 0.0012923273245296185, 0.0013925503322804714, 7.060191677093284e-11, 2.6402129044147262e-09, 7.06019167709327e-11, 0.0004232860689993339]	0
4290794.434649872	491936.55378115224	90.00486111789094	4290794.432829452	491936.56020732183	90.0026020871617	4290794.43	491936.5599815048	90.0	[0.0025989167551131852, 0.0012923273245296133, 2.606337245694844e-09, 0.0012923273245296128, 0.0018450593325884965, 7.060645986505228e-11, 2.606337245694844e-09, 7.060645986505214e-11, 0.0008757950693073591]	0
4290794.434683364	491936.55373686616	90.00002345048678	4290794.432829453	491936.56020623556	90.00016101873001	4290794.43	491936.5599822669	90.0	[0.0023949581857906845, 0.0016488599230020824, 2.947124553055849e-10, 0.0016488599230020824, 0.0014331237061795201, 1.6079216921789915e-10, 2.947124553055846e-10, 1.6079216921789912e-10, 0.00019646223071045929]	1
4290794.434683364	491936.5537376282	90.00002345048678	4290794.432829453	491936.5602054451	90.00086272580889	4290794.43	491936.559983029	90.0	[0.0025739940664877854, 0.00164885992300196, 1.44993024435658e-10, 0.00164885992300196, 0.0016121595868769565, 1.60790446578082e-10, 1.449930244356577e-10, 1.6079044657808198e-10, 0.00037549811140789565]	0
4290794.434683364	491936.55373847246	90.00002345048678	4290794.432829455	491936.56020497286	90.00753715288239	4290794.43	491936.5599838732	90.0	[0.0025834107615576906, 0.0016488599230018242, -1.7202821663575668e-10, 0.0016488599230018242, 0.0016215762819468387, 1.6076283445289627e-10, -1.7202821663575699e-10, 1.6076283445289624e-10, 0.00038491480647777793]	0
4290794.434683364	491936.5537387722	90.00002345048678	4290794.432829456	491936.5602038998	90.00092713479896	4290794.43	491936.559984173	90.0	[0.002659057043514722, 0.001648859923001776, -2.874155565852369e-10, 0.001648859923001776, 0.0016972225639037323, 1.6077903194317975e-10, -2.8741555658523723e-10, 1.6077903194317972e-10, 0.0004605610884346715]	0
4290794.434683364	491936.553739072	90.00002345048678	4290794.4328294555	491936.5602027645	90.00458146087037	4290794.43	491936.5599844728	90.0	[0.002667304308604583, 0.001648859923001728, -4.254796629609191e-10, 0.001648859923001728, 0.0017054698289933792, 1.607580243688641e-10, -4.254796629609194e-10, 1.6075802436886407e-10, 0.00046880835352431846]	0
4290794.434683364	491936.5537384534	90.00002345048678	4290794.432829456	491936.5602014791	89.99450333882962	4290794.43	491936.5599838542	90.0	[0.0026936883846019606, 0.0016488599230018274, -1.3547087644130418e-10, 0.0016488599230018272, 0.0017318539049911035, 1.6070708442483428e-10, -1.354708764413045e-10, 1.6070708442483425e-10, 0.0004951924295220428]	0
4290794.434683364	491936.5537369581	90.00002345048678	4290794.432829458	491936.5602007287	90.00259734773532	4290794.43	491936.5599823589	90.0	[0.0027834832238538393, 0.0016488599230020677, 6.04972399230224e-10, 0.0016488599230020677, 0.0018216487442422801, 1.6076674162376064e-10, 6.049723992302236e-10, 1.6076674162376062e-10, 0.0005849872687732195]	0
