4290794.43	491936.56	90.0	-1000	-1000	-1000	4290794.43	491936.56	90.0	[0.00015614379315397568, 0.0, 0.0, 0.0, 0.00015614379315397568, 0.0, 0.0, 0.0, 0.00015614379315397568]	0
4290794.4301393	491936.5549793194	90.0	4290794.431612224	491936.5668787195	90.00957890863904	4290794.4301393	491936.5549793194	90.0	[0.00025880015740667266, 1.0920431768698164e-10, 7.839481119867158e-07, 1.0920431768698164e-10, 0.0002587962244835108, 2.1750899239012457e-08, 7.839481119867158e-07, 2.1750899239012457e-08, 0.000258796221453601]	0
4290794.423865861	491936.5435383846	90.0	4290794.4324742025	491936.5661647625	89.99176164471659	4290794.423865861	491936.5435383846	90.0	[0.0005676656684187913, -2.3134836655466814e-08, 3.744818809262055e-06, -2.313483665546681e-08, 0.0005676198344556366, -1.6017913560828545e-06, 3.744818809262055e-06, -1.6017913560828545e-06, 0.0005676099191386293]	0
4290794.450059758	491936.548376031	90.01033262261063	4290794.430900527	491936.56331185106	90.00719814715126	4290794.417594671	491936.5320962171	90.0	[0.0002869668162219344, -0.00019207428571223057, 1.6616603756695605e-06, -0.00019207428571223057, 0.0005745141593210943, -2.0854652514560595e-06, 1.6616603756695593e-06, -2.085465251456061e-06, 0.00019065550005001723]	1
4290794.451793299	491936.54999657953	90.01033262261063	4290794.432221161	491936.5653347271	89.99190652697497	4290794.419328213	491936.53371676564	90.0	[0.0006043902546123037, -0.00019206856116299443, 1.3526938856975767e-06, -0.00019206856116299443, 0.0008919358250875864, -1.7549559446539547e-06, 1.3526938856975754e-06, -1.7549559446539564e-06, 0.0005080838233477477]	0
4290794.437421567	491936.54131192766	90.01033262261063	4290794.432499255	491936.56584635115	89.99765119687135	4290794.4049564805	491936.52503211383	90.0	[0.0006288055503746655, -0.00019216665861535926, 5.765224992334292e-06, -0.0001921666586153593, 0.0009164446907508162, -9.057000707455007e-06, 5.76522499233429e-06, -9.057000707455009e-06, 0.0005324373024628939]	0
4290794.4230495365	491936.53262776934	90.01033262261063	4290794.431220441	491936.56549881096	90.00953166339846	4290794.39058445	491936.51634795545	90.0	[0.00076768250992403, -0.00019239462199572888, 1.0388994841564935e-05, -0.0001923946219957289, 0.0010555516772077303, -1.6709205922791855e-05, 1.0388994841564933e-05, -1.6709205922791858e-05, 0.0006711739762091031]	0
4290794.413123655	491936.52748605795	90.01033262261063	4290794.431355781	491936.5657745094	90.00889088883196	4290794.38065857	491936.5112062441	90.0	[0.001058421814184531, -0.00019261790987685603, 1.3839977703332337e-05, -0.00019261790987685606, 0.0013465642363982868, -2.3371198717759506e-05, 1.3839977703332337e-05, -2.337119871775951e-05, 0.0009617887020860931]	0
4290794.415245902	491936.52800022264	90.01033262261063	4290794.428745593	491936.5642651572	90.00293346779591	4290794.382780816	491936.5117204088	90.0	[0.001063127154182469, -0.0001925775708739994, 1.334545991103865e-05, -0.0001925775708739994, 0.0013511886871216197, -2.1330045862078902e-05, 1.334545991103865e-05, -2.1330045862078906e-05, 0.0009665080198762035]	0
4290794.417368256	491936.52851394675	90.01033262261063	4290794.431607865	491936.5658423479	89.99634640578456	4290794.384903169	491936.51223413285	90.0	[0.0011230084996858574, -0.0001925393431218353, 1.2848941471224951e-05, -0.0001925393431218353, 0.0014109973030538554, -1.92787743223265e-05, 1.2848941471224951e-05, -1.9278774322326504e-05, 0.0010264028220742477]	0
4290794.407425055	491936.5245262653	90.01033262261063	4290794.431015618	491936.56586270314	89.9951323872373	4290794.374959969	491936.50824645144	90.0	[0.001128706420508662, -0.00019278467752065982, 1.69419089543148e-05, -0.00019278467752065982, 0.0014170612904701588, -2.9484502812340742e-05, 1.69419089543148e-05, -2.9484502812340745e-05, 0.001031981946475742]	0
4290794.404994994	491936.5291773808	90.01033262261063	4290794.431435384	491936.5660998021	89.99683999292691	4290794.372529908	491936.5128975669	90.0	[0.0014274156179117604, -0.00019267704759709454, 1.2142041733216905e-05, -0.00019267704759709454, 0.00171605515303561, -3.199228208278241e-05, 1.2142041733216905e-05, -3.199228208278242e-05, 0.0013308264166925188]	0
4290794.403931471	491936.52487790934	90.01033262261063	4290794.430691446	491936.56725863734	90.00101141160876	4290794.371466384	491936.50859809545	90.0	[0.0016165620724910284, -0.0001928335961716105, 1.7863891939415496e-05, -0.0001928335961716105, 0.0019051421523271462, -3.340764737468122e-05, 1.7863891939415496e-05, -3.3407647374681226e-05, 0.0015198438616161182]	0
4290794.458035261	491936.54837266577	90.0007442814522	4290794.431713135	491936.56610887515	89.99062924329832	4290794.370403427	491936.5042984841	90.0	[0.0005346883667110618, -0.0007347074523638848, 2.1116741613141563e-06, -0.0007347074523638848, 0.0016343753352818632, -4.055413028032593e-06, 2.111674161314156e-06, -4.055413028032592e-06, 0.0001666902767740682]	1
4290794.461014178	491936.54691154603	90.0007442814522	4290794.43197037	491936.5661861528	90.00319461239114	4290794.373382343	491936.50283736445	90.0	[0.0005390021046485684, -0.0007347063617787041, 2.355228610496335e-06, -0.0007347063617787042, 0.0016386598642670377, -3.558856631496701e-06, 2.355228610496335e-06, -3.558856631496699e-06, 0.0001709974880318836]	0
4290794.459783449	491936.54053738323	90.0007442814522	4290794.432906902	491936.5664440952	90.00403004894837	4290794.372151614	491936.49646320165	90.0	[0.0005546836869579438, -0.0007347332866101284, 3.445194436099141e-06, -0.0007347332866101285, 0.0016543134927188825, -3.7693081593086377e-06, 3.445194436099141e-06, -3.769308159308636e-06, 0.00018664209750050213]	0
4290794.458552431	491936.5341632762	90.0007442814522	4290794.432750225	491936.56608260056	90.00163301447154	4290794.370920597	491936.49008909456	90.0	[0.0005560590524269791, -0.0007347630181905738, 4.634871149498506e-06, -0.0007347630181905739, 0.0016556469179900965, -3.99906781372222e-06, 4.634871149498506e-06, -3.999067813722218e-06, 0.0001879659597663553]	0
4290794.459395664	491936.52771753614	90.0007442814522	4290794.432898255	491936.5644202171	90.00013646754952	4290794.371763829	491936.48364335456	90.0	[0.0005775358448968246, -0.0007347838652251822, 5.846450856167253e-06, -0.0007347838652251823, 0.0016770495399477546, -3.840568826383765e-06, 5.846450856167253e-06, -3.840568826383763e-06, 0.00020937519235963108]	0
4290794.467138688	491936.5251276722	90.0007442814522	4290794.43291485	491936.56478408666	90.0032223782898	4290794.3795068525	491936.48105349054	90.0	[0.0007384724154067117, -0.0007347443438892899, 6.38870413137312e-06, -0.00073474434388929, 0.0018379075008070225, -2.219371770372939e-06, 6.38870413137312e-06, -2.2193717703729373e-06, 0.0003702800754819635]	0
4290794.474881359	491936.52253675536	90.0007442814522	4290794.434077191	491936.56565103406	89.99108461159067	4290794.387249524	491936.4784625737	90.0	[0.0010168298746955659, -0.0007346932004133357, 7.348069007539269e-06, -0.0007346932004133358, 0.0021162171994321753, 6.475851728442872e-07, 7.348069007539269e-06, 6.475851728442889e-07, 0.0006486019439342214]	0
4290794.479819229	491936.52118144074	90.0007442814522	4290794.433853557	491936.5662554173	89.99453829582812	4290794.392187393	491936.47710725915	90.0	[0.001363703184051541, -0.000734651698244026, 8.227128675142172e-06, -0.000734651698244026, 0.0024630916094505128, 3.850296923858888e-06, 8.227128675142172e-06, 3.85029692385889e-06, 0.000995454143997778]	0
4290794.480305829	491936.5155167684	90.0007442814522	4290794.4351174105	491936.56563689874	89.992408164903	4290794.3926739935	491936.47144258674	90.0	[0.0013676128627972293, -0.0007346231403504401, 1.3866050295983972e-05, -0.0007346231403504401, 0.002466880120388819, 4.334685109385257e-06, 1.3866050295983972e-05, 4.334685109385259e-06, 0.0009992386721221899]	0
4290794.480794099	491936.5098522397	90.0007442814522	4290794.433845388	491936.5651484296	90.00846379110018	4290794.3931622645	491936.4657780581	90.0	[0.001404539137234722, -0.0007345890522986494, 1.9526266392803876e-05, -0.0007345890522986493, 0.0025036217143176234, 4.822584075027832e-06, 1.9526266392803876e-05, 4.822584075027834e-06, 0.0010359757948247617]	0
4290794.484767977	491936.511457918	89.99998470535922	4290794.433926408	491936.56641761033	89.99845608367633	4290794.397269471	491936.4671784366	90.0	[0.0008256390143684581, -0.0010305098672223401, 1.5511016345129378e-06, -0.0010305098672223401, 0.0023628870453903748, 7.722602663217402e-07, 1.5511016345129437e-06, 7.722602663217432e-07, 0.0003083680024772533]	1
4290794.482744701	491936.50702469074	89.99998470535922	4290794.433555719	491936.56665969227	89.99313666078874	4290794.395246195	491936.46274520934	90.0	[0.0010064396700870332, -0.0010305123478733821, 2.9181670558939923e-06, -0.0010305123478733821, 0.002543666025183508, 1.4834680345022318e-07, 2.9181670558939983e-06, 1.4834680345022615e-07, 0.0004891488449122307]	0
4290794.479606991	491936.51534043334	89.99998470535922	4290794.43290939	491936.56641002174	89.99848827977777	4290794.392108484	491936.4710609519	90.0	[0.0010065672045841848, -0.001030509974786392, -1.1494688129226896e-06, -0.001030509974786392, 0.002543812152563871, -1.3864608563776116e-06, -1.1494688129226837e-06, -1.3864608563776086e-06, 0.0004892910874486408]	0
4290794.47647159	491936.52365704713	89.99998470535922	4290794.432166102	491936.56828783127	89.99465556655467	4290794.388973083	491936.47937756573	90.0	[0.0010856031074502892, -0.001030482081366841, -5.218713825431667e-06, -0.0010304820813668413, 0.0026228085980284773, -2.9205845749076028e-06, -5.218713825431661e-06, -2.9205845749076e-06, 0.0005682740285991026]	0
